text,sentiment,user,source_file
RT @fabien_barrau: #StopWar #StopWarInUkraine #UkraineWar #UkraineRussiaWar #Ukraine️  #PutinWarCrimes #PutinsWar #PutinIsaWarCriminal http…,neutral,TheHatman666,ukrainewar.csv
RT @MateuszSobiera3: Bucha and Irpen. Unspeakable brutality of the orcs. Bodies of civilians lying just in the middle of the road. This is…,neutral,wireless_step,ukrainewar.csv
RT @ironchampion73: Гетьманскі пензлі #Україна #Украина #StopRussia #UkraineRussiaWar #UkraineWar  #Ukraine #RussiaUkraineWar #StopPutin ht…,neutral,Ahma_CP,ukrainewar.csv
Putin warned there are ‘classic signs of an impending coup’ as ‘dissension has broken out at the highest levels in… https://t.co/mI0qIiBi1y,negative,LondonLovesBiz,ukrainewar.csv
"RT @berehulak: A stray dog accompanied Ukrainian fighters of the Odin Unit, as they took cover inside of a building after hearing incoming…",neutral,Adehmark23,ukrainewar.csv
"RT @ChaliceGarden: The latest #USA military aid package to #Ukraine includes laser-guided rocket systems, tactical drones, Humvees, night v…",positive,WairarapaJane,ukrainewar.csv
RT @giammarcosicuro: Perdere un figlio.\n#Mykolaiv #UkraineWar https://t.co/eEFGobHeTP,neutral,TntLuca,ukrainewar.csv
RT @UKRWarSitRep: ⚡️Also detentions in Moscow and St. Petersburg. 👉 Ax Live #Ukraine #UkraineWar #Russia #UkraineInvasion https://t.co/XiMB…,positive,caprinoticed,ukrainewar.csv
🇷🇺Russian paratroopers who demonstrated courage and heroism during the special military operation to defend the Don… https://t.co/1H9WxTKz07,positive,sciencespacetc,ukrainewar.csv
RT @UKRWarSitRep: #Ukraine #UkraineWar #Russia #UkraineInvasion https://t.co/JKch0q8qnF,neutral,caprinoticed,ukrainewar.csv
RT @dnyadaniil: Trained Ukrainian war bird flew over Belgorod in Russia and destroyed a Russian fuel tanker.\n#Ukraine #UkraineWar #Russia #…,neutral,mbelcastrob,ukrainewar.csv
"RT @Frostilicus_: Equipo 🇷🇺 abandonado en el Oblast de #Kiev, en zonas aledañas al río #Irpin \n\n#UkraineRussiaWar \n#StandWithUkraine️ \n#Sla…",neutral,JayTrader9,ukrainewar.csv
#Ukraine #UkraineWar #Russia #UkraineInvasion https://t.co/3drTDnoj4q,neutral,UKRWarSitRep,ukrainewar.csv
"RT @guillaume_ptak: #Irpin, outskirts of #Kyiv. According to the 🇺🇦 soldiers escorting us, this car was used by 🇷🇺 troops trying to flee th…",neutral,divyanathan,ukrainewar.csv
This thread is important and beautifully stated. The world is at a cross road. #IStandWithUkraine #UkraineWar https://t.co/oJxcsPlXZo,positive,Democracy_Saves,ukrainewar.csv
"RT @TexasRedFox13: The Ukrainian Armed Forces successfully used the British Starstreak for the first time, shooting down a Russian plane in…",positive,design_Nippon,ukrainewar.csv
"Look at Kharkiv city, what has been done by Russia to this city, Kharkiv city has turned into a deserted area… https://t.co/lyETJwANqH",neutral,sujitnewslive,ukrainewar.csv
"RT @dnyadaniil: Everyone knows that democracy is the right to freedom. Guys, it's impossible to imagine that this is happening in 2022. Tod…",negative,mbelcastrob,ukrainewar.csv
"RT @tolgaozbek_com: Almanya’dan Ukrayna’ya tank satışına izin, ABD’den transfer desteği\nhttps://t.co/Ep4adWpvax #Ukraine #UkraineWar #Ukrai…",neutral,btfcetinkaya,ukrainewar.csv
Most tragic counter: Putin kills a Ukrainian child every six hours https://t.co/LzpeGQYv4P #UkraineRussianWar… https://t.co/kBMozcpWzV,negative,knittingknots,ukrainewar.csv
Projectiles that are falling on our hometowns don't stop us. They make us stronger. Everyone does absolutely everyt… https://t.co/srrr8zsdGQ,positive,uacreators,ukrainewar.csv
"Documentary photographer, photojournalist Maks Levin found dead in Kyiv region https://t.co/4kjozRMpej… https://t.co/rimZCaZS4E",negative,knittingknots,ukrainewar.csv
"RT @InfoGeek17: In the Kharkiv region, the military 95th Airborne Assault Brigade shot down two Mi-8 transport and combat helicopters of th…",negative,JayTrader9,ukrainewar.csv
"Enemy trying to reach administrative borders of Luhansk, Donetsk, Kherson regions https://t.co/G80FbvNraK… https://t.co/HE41hezPp5",neutral,knittingknots,ukrainewar.csv
"En gros arrêtez vos agitations si vos sanctions sont contre-productives, se retournent contre vous et que vous n'ar… https://t.co/ysYWha7zCw",neutral,VertRed,ukrainewar.csv
"Together with our partners we distributing food in Chernihiv, city without electricity and serious shortages of foo… https://t.co/GPUJxmSZCF",negative,hopeforukraine,ukrainewar.csv
Newsweek\nhttps://t.co/F8RUbjAjid\nRussian Troops Sickened by Contaminated Chernobyl Soil: Official \n#chernobyl… https://t.co/pAqrZjJtBB,neutral,aaanewsjapan,ukrainewar.csv
🇺🇦🇷🇺 Destroyed BTR-70 in Mariupol #Ukraine #UkraineWar #Russia #UkraineInvasion https://t.co/UYvCuEPWQX,neutral,UKRWarSitRep,ukrainewar.csv
The Defense Ministry also said that during the first stage of the operation it had been planned to force the enemy… https://t.co/r5fxHI1lhs,positive,KatyaMK26,ukrainewar.csv
#Ukraine #UkraineWar #Russia #UkraineInvasion https://t.co/JxRbuYNxO7,neutral,UKRWarSitRep,ukrainewar.csv
RT @KYTKYTKYTKYTKYT: Κοιτάξτε τη φάτσα του #Ζελενσκι όταν ο Αμερικανός πρόεδρος το 2018 του λέει πως η χώρα του είναι η πιο διεφθαρμένη και…,neutral,Ioannis65610603,ukrainewar.csv
#Italy Foreign Minister Luigi Di Mayo said the government “is ready to contribute to the peace process and act as a… https://t.co/VGqZco24IT,positive,RoINTEL,ukrainewar.csv
RT @proudukraine: Special Operations Forces of #Ukraine blows up the #Russian convoy 🔥\n\n#UkraineWar #WARINUKRAINE #ukrainewarvideos #Ukrain…,positive,mrandersen304,ukrainewar.csv
RT @NextaUa: Пояс с большой историей!\n\nЯрослав Амосов - Чемпион Bellator достает свой титул из подвала после освобождения его родного Ирпен…,neutral,uasokyra,ukrainewar.csv
"Come spiegato su Scenari (Domani), in Afghanistan, Iraq e Vietnam gli Usa non sono riusciti a imporre la loro volon… https://t.co/Lcz7BJ56Io",neutral,pietroraffa,ukrainewar.csv
"RT @MateuszSobiera3: In Moscow, people are being detained for going to anti-war rallies. There are few daredevils, there are a dozen cops f…",negative,truhelka1,ukrainewar.csv
RT @KyivPost: The International Committee of the #RedCross said it had a team of three cars and nine staff heading towards the besieged Ukr…,neutral,tempkenalt,ukrainewar.csv
"Please #Retweet If You Agree: In Order to #HelpUkraine Win,It's Time to Treat #Sanctions Against #Russia As a Form… https://t.co/1cpqQYvPwc",positive,ActionTime,ukrainewar.csv
RT @GoncharenkoUa: It's Irpin - a small town near Kyiv. Now Irpin is completely destroyed. Russia has turned a peaceful town into ruins\n\n#R…,positive,twitnjackie,ukrainewar.csv
Slava Ukraini!🇺🇦\n\n#SlavaUkraini #Ukraine #UkraineRussiaWar #UkraineWar #StandWithUkraine️ https://t.co/h1aSPK9Cbn https://t.co/x6riedGqMD,neutral,LinskiZai,ukrainewar.csv
RT @proudukraine: #Ukrainian defender meets with his parents that live in Nova Basana(#Chernihiv region). \n\nToday that village was complete…,positive,amyltrer,ukrainewar.csv
RT @Rachelch35: PLEASE PLEASE DONATE TO THESE WONDERFUL PEOPLE 😇 UKRAINIAN ANIMAL RIGHTS ORGANISATION 🇺🇦🙏🏻 https://t.co/KXAoyJenM6 HELPING…,positive,miles6666,ukrainewar.csv
⚡️A man was detained in Moscow for a single picket with a package of Miratorg. He crossed out the word &amp;quot;bargai… https://t.co/X8LO2ZqJaR,negative,UKRWarSitRep,ukrainewar.csv
"Ukrainian flag raised over Chernobyl, nuclear operator says \n#Ukraine #UkraineRussiaWar #UkraineWar #war… https://t.co/JYATwibDSY",neutral,MovieXen,ukrainewar.csv
#Ukraine #UkraineWar #Russia #UkraineInvasion https://t.co/SHgpyy52PZ,neutral,UKRWarSitRep,ukrainewar.csv
Brovarsky district. APU 🇺🇦 is cleaning up. Real War #Ukraine #UkraineWar #Russia #UkraineInvasion https://t.co/Kd3jBnVP9g,positive,UKRWarSitRep,ukrainewar.csv
"Michael Parenti. \To Kill a Nation: The Attack on Yugoslavia\"" (2000)\n\n#Politics #International #NATO #Kosovo #War… https://t.co/9xjbBIje1x""",neutral,juristnaprovode,NATO.csv
RT @VanberghenEU: 100 days of war in #Ukraine and the question is how long will Ukraine and the whole world resist? Thinking long term... t…,positive,VanberghenEU,NATO.csv
RT @EU_today: Meet the crew of the Spanish submarine ESPS Mistral as they embark on a mission underwater. Allied submarines are key assets…,neutral,EU_today,NATO.csv
RT @radio3mondo: Il podcast della rassegna stampa internazionale di @Radio3tweet con @CostanzaSpocci \n#Grano #AfricanUnion #Russia #Ucraina…,neutral,CostanzaSpocci,NATO.csv
RT @jensstoltenberg: Great to meet with Prime Minister @MarinSanna of our close partner #Finland in Washington. We discussed the need to ad…,positive,jonathankrico,NATO.csv
"The #NATO leader said that  the fighting could easily drag into an “unresolved conflict,” with neither side willing… https://t.co/GX44H1Z5tv",positive,just_politics01,NATO.csv
"RT @Russophobiaa: Team NATO: \nIt’s a big club, \nand you ain’t in it.\n\n#NATO https://t.co/03LgOACXbq",neutral,Dave_Burns_,NATO.csv
रूस अब नहीं रुकेगा..क्या यूक्रेन झुकेगा ?\n\n@anjali_speak | @viveksemiliye | @RAVIMISHRA_TV | @SVPSingh | @AshTheWiz… https://t.co/u6Vvk4KyMa,neutral,TV9Bharatvarsh,NATO.csv
"RT @slukhal: Vad är det för proxystyrkor Turkiet använder i Syrien egentligen?\n\nJo, krigare kopplade till al-Qaida och IS.\n\nSka Sverige ver…",neutral,EchNuong,NATO.csv
"RT @hqmncne: A look back at the soldiers from the #Czech🇨🇿contingent of @eFPBGLatvia, deploying a pontoon bridge as part of the military ex…",negative,Stevetown_,NATO.csv
बाइडेन की सऊदी अरब और इजरायल की यात्रा टली\n\n@anjali_speak | @viveksemiliye | @RAVIMISHRA_TV | @SVPSingh |… https://t.co/sbWdgsic4R,neutral,TV9Bharatvarsh,NATO.csv
#UkraineRussiaWar   #Ucraina\n\nScambi duri tra diplomazie russe e italiane mentre #DiMaio promette altri aiuti all'o… https://t.co/JQ65c8lwEi,neutral,rassegnally,NATO.csv
When Putin uses a long table for your visit just knw that you are not trusted. here he uses a coffee table and sits… https://t.co/7nkJIkOqip,negative,GiftAkefe,NATO.csv
समंदर में अपनी ताकत बढ़ाने में जुटा चीन\n\n@anjali_speak | @viveksemiliye | @RAVIMISHRA_TV | @SVPSingh | @AshTheWiz |… https://t.co/rOEdvRv2xc,neutral,TV9Bharatvarsh,NATO.csv
"RT @NATO_AIRCOM: The Commanders of the 🇫🇮 &amp; 🇸🇪 Air Forces, visited #NATO’s Air Command.\n\nThe Generals discussed Finland and Sweden's NATO a…",neutral,shakhtarska,NATO.csv
"#NATO-Generalsekretär und #Kriegstreiber Jens #Stoltenberg hat erklärt, die #Ukraine solle nicht davor zurückschrec… https://t.co/eJqH6YDi3w",neutral,Anchorm79197598,NATO.csv
"RT @CGMeifangZhang: #NATO is an imperial anachronism whose \divide and rule\"" methods pose life-threatening dangers to humankind.--chinadail…""",neutral,HakanCavus75,NATO.csv
"RT @DrLuetke: Die #NATO is zu einer Verkaufsveranstaltung für US #Waffen geworden. Europäische Hersteller können einpacken, denn innerhalb…",neutral,MarinaMuench,NATO.csv
Suomen lahja Erdoganille? #kurdi #Erdogan #nato \n\nKarkotetaanko Milan Jaff Suomesta? Näin päätökset tehdään https://t.co/4hbbn1UP6M,neutral,JuhaniMatila,NATO.csv
"More #NATO weapons to #Ukraine will only prolong the #war #agony and causes\n\severe collateral damage from the econ… https://t.co/kWJ3ndMRSS""",positive,felixabt,NATO.csv
"RT @DrLuetke: Mit der russischen #Invasion auf die #Ukraine sind für die #NATO goldene Zeiten angebrochen.\n\nStatt seither \hirntot\"" (Macron…""",neutral,MarinaMuench,NATO.csv
RT @jensstoltenberg: Constructive phone call with President @RTErdogan. #Türkiye is a valued Ally &amp; we commend their efforts to broker a de…,neutral,veziroglu_ali,NATO.csv
"RT @Kwizera06428241: Perché la Turchia, nano economico (1/3 del Pil italiano), è sempre più dominante nello scacchiere internazionale: da m…",neutral,Maryljacb,NATO.csv
"Separately, he recalled the position of #Turkey, which, despite its membership in #NATO, refused to impose anti… https://t.co/iosfPiyB05",neutral,gahamalian,NATO.csv
A former peshmerga soldier fr Iran holds the balance of power in #Sweden's parliament. Her demands on the Swedish .… https://t.co/Glf4gykSQe,neutral,Humanekot,NATO.csv
RT @wallacemick: Let's not forget that #NATO + #EU Member States destroyed #Libya + tens of thousands of lives - An illegal war supported b…,negative,Z06Ronald,NATO.csv
RT @LoveFromASavage: Kamikaze for the United States Constitution #BreakingNews #news  #freemason #freemasons #Freemasonry  #CIA #FBI #NATO…,neutral,wireless_step,NATO.csv
Il podcast della rassegna stampa internazionale di @Radio3tweet con @CostanzaSpocci \n#Grano #AfricanUnion #Russia… https://t.co/GsuxJOKn9l,neutral,radio3mondo,NATO.csv
Kamikaze for the United States Constitution #BreakingNews #news  #freemason #freemasons #Freemasonry  #CIA #FBI… https://t.co/adVrhNEN0K,neutral,LoveFromASavage,NATO.csv
"Perché la Turchia, nano economico (1/3 del Pil italiano), è sempre più dominante nello scacchiere internazionale: d… https://t.co/pIHvhU655Q",neutral,Kwizera06428241,NATO.csv
"RT @steal61: Mick Wallace (@wallacemick)  , deputato al Parlamento irlandese europeo\nMonumentale intervento sulla #NATO, quel sanguinario m…",neutral,LauraGi63815697,NATO.csv
RT @Lloyd_cymru: Cynically written columns can't help us to expound on the events deeply affecting the nations.Also  hideously seeded orien…,negative,tkenmez_kalem,NATO.csv
Traurige Realität... \nDieser Comic ist über 80 Jahre alt und hat an Gültigkeit nichts eingebüßt \nEs ist heute genau… https://t.co/RILWhX3Bgx,positive,PeterSchwarz11,NATO.csv
"RT @Ataturkcu_Ruh: ✓✓\n..#GeceyeNotum\n#NATO\nDünyanın her\n\TÜRK'ü\nATATÜRK ORDUSU\""\nHer koşulda\nVatan için\nMuhabere'ye hazırız!.\n\n#KemalizmTürk…""",neutral,PalaBiyikRak,NATO.csv
RT @FrForcesEstonia: The 🇫🇷 Air Force is deployed in #Estonia to strengthen @NATO air policing mission &amp; protect the integrity of #Baltic a…,neutral,kisleany,NATO.csv
"Näin #Venäjä n pääuutiskanavalla illalla: \Erikoisoperaatio Ukrainassa ohi. Tarkoitus on nyt demilitarisoida koko… https://t.co/IBQn7ZYzmy""",neutral,TemppuTerava,NATO.csv
Vad tror ni kommer Sveriges riksdagsledamöter schabbla bort möjligheten att snabbt kunna följa med Finland in i… https://t.co/iu5EqcXkHR,neutral,smixak,NATO.csv
RT @mastibara: #UkraineInvasion West standing by in #NATO border and imposing #sanctions that will not affect them. Is this really helping…,positive,gene_yeates,NATO.csv
"By considering attendance to #NATO's summit, is the collective-West, through #Japan, risking a second Ukraine-like… https://t.co/avBuXSqGJG",neutral,MayadeenEnglish,NATO.csv
#NATO @turkey https://t.co/7MR6NlBGdY,neutral,Whit_Sav,NATO.csv
"Finnish, Swedish NATO bids depend on response to Turkey: Kalin @ikalin1  @TurkDelNATO @NATO \n\n#Sweden #Finland… https://t.co/AO4xtjWLOP",neutral,APA_English,NATO.csv
RT @ramazancan0071: Hiç kimse Türkiye ile dans etmeye kalkmasın…\n@RTErdogan \n#TBMM #Yunanistan #NATO https://t.co/XQCXRUT0z9,neutral,Hakanmetu711,NATO.csv
"RT @NATO: Secretary General @jensstoltenberg and @POTUS discussed the united response to Russia’s war against #Ukraine, further strengtheni…",positive,dcconsulting4,NATO.csv
RT @jensstoltenberg: Great meeting with @POTUS to prepare for our #NATOSummit later this month. I thanked him for the #US leadership in #NA…,positive,mariwarnesmith,NATO.csv
US Receives NATO Secretary-General\nhttps://t.co/jL1QzTXc2D via @DiplomaticIns\n\n#USA #NATO #WeAreNATO #NATOSummit… https://t.co/Id9f3DK9nj,positive,DiplomaticIns,NATO.csv
Kovaa 🇫🇮 poliittista historiaa #KGB-tutkija Alpo Rusi https://t.co/OdzSVYDPPi #suomettuminen #NATO #supo #Rozenholz… https://t.co/4ntii92klP,neutral,PyykonenPetteri,NATO.csv
"RT @ramazancan0071: Biz teröre destek veren ülkeleri #Nato ittifakımıza almıyoruz. \nPeki Siz,\nteröre destek veren partiyi ittifakınıza niye…",neutral,Hakanmetu711,NATO.csv
RT @medyanews_: ❸ 'Turkey fights using primarily #NATO weapons... attacks on Iraqi #Kurdistan and northern Syria come from drones purchased…,positive,SyrianWar1936,NATO.csv
RT @JadedOrganizer: We're also expanding #NATO in order remain the largest Empire in the world and Sanction any country that doesn't confor…,neutral,HakanCavus75,NATO.csv
#elites #rulingelites #Bilderberg #Mainstreammedia #ZeroTransparency #kissinger #Pfizer #CIA #NATO #ericschmidt… https://t.co/nxck9Sbokh,neutral,DejaView,NATO.csv
"RT @JoeDoge6: 🇺🇦🇷🇺BÜRGERMEISTER VON KUPJANSK: \RUSSISCHE SOLDATEN GEWINNEN UNSERE HERZEN\""\n#Ukraine #UkraineRussianWar #UkraineWar #Russia #…""",neutral,NeumannRoland2,NATO.csv
@RadunRadun Ko to kaže da Rusi nemaju ništa protiv Draškovića!?\n\nZa Rusiju je Drašković bitan koliko i Baba Milka s… https://t.co/1oxYHBKHby,neutral,NovinarZaDzuke,NATO.csv
"RT @JFCNorfolk: On 2 June, 22, #NATO conducted a large scale air exercise off the west coast of Norway with participation by 🇫🇷🇩🇪🇳🇴🇬🇧 and P…",positive,ninotelia1,NATO.csv
RT @AfricaTembelea: Top US General Mark Milley met Finnish President Sauli Niinisto and pledged US support for Finland's and Sweden's NATO…,positive,levis_wexsir,NATO.csv
#人工衛星 #IoT #AI #量子コンピュータ #電磁波攻撃 #サイバー攻撃 #健康被害 #社会保険審査会 #SCAPIN #５大国一致の原則 #特命全権大使 #決議事項 #新CSS #新ISS #地球降下作戦開始 #宇宙総会… https://t.co/cuel0k2Y0R,neutral,Hiaka3,NATO.csv
RT @Ukraine66251776: #BREAKING\nMariupol Tribunal. All Ukrainian Azov war criminals captured in Mariupol and Azovstal will be tried in Mariu…,neutral,onicha_benjami,NATO.csv
"@NinaByzantina #Russia must declare the dissolution of USSR illegal, raise the Soviet flag on Kremlin and give… https://t.co/fGvnnGHXD0",negative,walijon,NATO.csv
RT @derfreitag: Amineh #Kakabaveh ist als #Abgeordnete in #Schweden die Liebslingsfeindin von #Erdoğan. Die kurdischen Interessen will sie…,neutral,HelbigJoachim,NATO.csv
Eerst #bigpharma nu de oorlogsmachinerie. Ze blijven maar geld uit de zakken van onze regeringen kloppen die wedero… https://t.co/EQOnazeLyV,neutral,Jack650335781,NATO.csv
RT @JonasKupper: 43/ This is Part 4 of a series of threads.\n\nPart 1: https://t.co/JePPwiJpef\n\nPart 2: https://t.co/sEFfTfqqma\n\nPart 3: http…,neutral,BendlerBlogger,NATO.csv
RT @JonasKupper: 19th CENTURY EUROCENTRISM SHAPES TODAY’S PUTIN APPEASEMENT \n\nThread - Part IV – “How the Krauts quickly recycled another ‘…,positive,BendlerBlogger,NATO.csv
RT @LeonHartwell: .@LaurenSperanza (@cepa) on #NATO's upcoming #StrategicConcept. \n\nView full @lseideas #Russia-#Ukraine Dialogue on YouTub…,positive,LeonHartwell,NATO.csv
RT @JoeDoge6: 🇺🇦🇷🇺Ukraine beschießt Schulen und tötet Kinder in Donezk – der Westen feiert Selenskij\nAm Montag haben ukrainische Streitkräf…,neutral,anettjohanna,NATO.csv
#認知戦 #CognitiveWarfare\n#苫米地英人\n0502\n#バラいろダンディ\n\n#日本 #核戦争 に巻き込まれるリスクを助長する #フェイクニュース が拡散されている\n\n#ブリンケン 国務長官 #NATO首脳会議 出席… https://t.co/5y62XFTpEA,neutral,hyoutau,NATO.csv
RT @JonasKupper: 19th CENTURY EUROCENTRISM SHAPES TODAY’S PUTIN APPEASEMEMT \n\nThread - Part 3 – “How Ukraine provoked the war”\n\n#Russia #NA…,neutral,BendlerBlogger,NATO.csv
"RT @frido1962: Roma. Via Tuscolana adesso. Manifestazione con 50 partecipanti che strillano \ fuori la #Nato dalla nostra terra\"". Ma non sa…""",neutral,Giuliorm1,NATO.csv
"RT @Wikileaks_Ita: #Bilderberg2022 L'Ad #Pfizer Bourla, il capo #CIA Burns , il dir NSC Sullivan , VicePres #Facebook LeCun, Re d'Olanda, S…",neutral,concetta1915,NATO.csv
RT @JonasKupper: HOW 19th CENTURY EUROCENTRISM SHAPES TODAY’S PUTIN APPEASEMENT \n\nA long thread – part II. #ArmUkraineNow #Russia #NATO #Az…,negative,BendlerBlogger,NATO.csv
The spectre of nuclear proliferation looms large again. How #NATO handles #Russia will impact nuclear #security sig… https://t.co/lkR6XpKz5F,positive,a_m_wegner,NATO.csv
"In fact, in the conditions of continuous war,the Armed Forces of #Ukraine 🇺🇦 is rearming and switching to #NATO arm… https://t.co/yLn3uCUTYI",neutral,galbrait_art,NATO.csv
@JosepBorrellF This war wold be over by now if you wouldn‘t feed false hopes with giving your weapons industry a on… https://t.co/gDbiWjECVX,negative,nojetlag,NATO.csv
"@szonov https://t.co/Mxw69a7YWX #Ukraine, it's getting more and more clear what a mess #NATO lets itself drag into.",positive,carpaciao,NATO.csv
Amineh #Kakabaveh ist als #Abgeordnete in #Schweden die Liebslingsfeindin von #Erdoğan. Die kurdischen Interessen w… https://t.co/8fvy7dD3Kk,neutral,derfreitag,NATO.csv
"Ist euch eigentlich klar, dass dieses so harmlos klingende 2 %-Ziel der #NATO mehr als 20 % des Bundeshaushaltes si… https://t.co/mtLauSdIlQ",neutral,Blixah,NATO.csv
"RT @BlackZorro07: Was scrolling through twitter, and came across a sketch that made me reflect on this #ukraine #russia crisis! There’s no…",neutral,AgrawalParvi,NATO.csv
RT @peterpobjecky: Today - 30 April 1945 - #Soviet flag raised over #Reichstag \nYet #Moscow was forced once again to fight against rising #…,negative,AgrawalParvi,NATO.csv
RT @Arts_42: The Joy of Expression \nBruce Neeley ©️2022\n❤️☘️🐥❤️✨❤️🦢❤️🦢❤️\n#ArtistsOnTwitter #Art\n#Drawing ✍🏻#Digital 🖥\n#DigitalPainting 🎨\n❤️…,positive,whiteteddybear5,prayforukraine.csv
"RT @genmaichan0804: チャリティーグッズ第7弾は「ウクライナチュールドレス👗」です🐰🇺🇦\n\nリボンやバラでウクライナカラーを使い、デザインしました💙💛\n首元のフリルもとても可愛いです💕\n\nお値段は3,000円(送料込み)です🐰\n\n#ウクライナ #ウクライナ支援…",neutral,love_flower009,prayforukraine.csv
"RT @Peppe24245235: CENTO GIORNI di orrori, devastazioni, prepotenza e morte.\nCENTO GIORNI di GUERRA\n#100giorni\n#PrayForUkraine \n#StopPutinN…",neutral,jeremran,prayforukraine.csv
少しでも早く暴力と破壊が止みますように…\n\n#ウクライナに平和を \n#StandWithUkraine \n#PrayForUkraine https://t.co/ZQobCGuxFT,neutral,girotomo2xkori,prayforukraine.csv
RT @Vlasta50105927: 🤔 DOBRO JUTRO 🌞🌞🌞 MOJI in LEP DAN vam ŽELIM #PrayForUkraine 🇺🇦3️⃣1️⃣🇸🇮🍀 https://t.co/lbijxsYJey,neutral,BranislavBizjak,prayforukraine.csv
"RT @Piotr39_C: Отже, війна! [анімація] 🇺🇦#Ukraine\n\n#HelpUkraine #FreeUkraine #Украина #UkraineWar #UkraineRussianWar #PutinsWar #UkraineUnd…",neutral,Elbieta19132649,prayforukraine.csv
Rosy beauty 💗 Thank Goodness for one more day 🙏🏻 #PrayForUkraine #Ukraine #UkraineWillWin #macrophotography… https://t.co/x0tvGMgIVR,positive,SvitlanaK_Photo,prayforukraine.csv
RT @promunhak: 김소진 배우님이 내레이션하고 출연료를 우크라이나에 기부하기로 한 KBS 특집 다큐멘터리 &lt;우크라이나 침공 100일- 테티아나의 일기&gt;가 유튜브에 전체 방송이 올라왔습니다.\n앞으로도 고요하고 단단하게 선한 영향력을 펼치는 김…,neutral,244domoring,prayforukraine.csv
"RT @Megakosciol: #WersetNadziei: \Zawsze się radujcie. Bez przystanku się módlcie. Za wszystko dziękujcie; taka jest bowiem wola Boża w Chr…""",neutral,Elbieta19132649,prayforukraine.csv
🕯9:00 a.m. - a minute of silence in Ukraine for those killed in the Russian war against Ukraine.\n\n#WeAreUkraine… https://t.co/FZUae8mD2m,negative,Ukraine_SID,prayforukraine.csv
"RT @Megakosciol: #WersetNadziei: \Bo u Boga żadna rzecz nie jest niemożliwa.\"" #EwangeliaŁukasza 1:37\n\n#IPPTV #megakościół #chrześcijaństwo…""",neutral,Pieter_Zmuda,prayforukraine.csv
"der #art4peace Friedenskrieger kämpft um das dahin schmelzende friedliche Miteinander #musa #PrayForUkraine June 4, 2022 at 07:52AM",neutral,Friedenskriege,prayforukraine.csv
Gm! \nWorld has forgotten that Ukraine is still suffering. \n#UkraineWar #PrayForUkraine https://t.co/qKre1DWXzS,neutral,art_lover_09,prayforukraine.csv
"Отже, війна! [анімація] 🇺🇦#Ukraine\n\n#UkraineUnderAttaсk #StopWar #UkraineWar #HelpUkraine #FreeUkraine… https://t.co/5DYWc93nFG",neutral,lukas_34w,prayforukraine.csv
🤔 DOBRO JUTRO 🌞🌞🌞 MOJI in LEP DAN vam ŽELIM #PrayForUkraine 🇺🇦3️⃣1️⃣🇸🇮🍀 https://t.co/lbijxsYJey,neutral,Vlasta50105927,prayforukraine.csv
Keep The Light On ✨🕯✨ \n#PrayForPeace ✨🤍🕊✨\n#PrayForUSA &amp; ✨🌎✨\n#PrayForUkraine✨💙💛✨ https://t.co/QFe5yEDXIr,positive,mostra4u,prayforukraine.csv
RT @loveforrealstar: The world seems dark 😢💔Use your light to make a difference 🌿Stars thoughts for today\n🌻🙏🌻🙏🌻🙏🌻💛🌿💙💛🌿💙🌿💛Sunday blessings l…,positive,edjlazar,prayforukraine.csv
平和を祈って🕊\n#PrayForUkraine #剣道 #kendo https://t.co/LqhXSlaCoE,neutral,hosimaru_kendo,prayforukraine.csv
"RT @DivinaMiseric20: “La humanidad no tendrá #paz hasta que se vuelva con confianza a Mi Misericordia” (Diario, 300) 🤲 #JesusEnTiConfio #Di…",neutral,CarlosLuisSwett,prayforukraine.csv
RT @Arts_42: The Tragedy of Folly\nBruce Neeley ©️2022\n❤️☘️🐥❤️✨❤️🦢🪷🦢❤️\n#ArtistsOnTwitter #Art\n#Drawing #Painting 🎨\n#DigitalArt #Photo 📸\n❤️🧡💛…,neutral,9HUrne5nPVQ7p5h,prayforukraine.csv
김소진 배우님이 내레이션하고 출연료를 우크라이나에 기부하기로 한 KBS 특집 다큐멘터리 &lt;우크라이나 침공 100일- 테티아나의 일기&gt;가 유튜브에 전체 방송이 올라왔습니다.\n앞으로도 고요하고 단단하게 선한 영… https://t.co/Ca1wrIGJ5X,neutral,promunhak,prayforukraine.csv
"@FoxNews @CNN @ABC @CBSNews \nThe God of my rock; in him will I trust: He is my shield, and the horn of my salvation… https://t.co/x1ameJBjRo",neutral,USPoliticsNMore,prayforukraine.csv
"#WersetNadziei: \Zawsze się radujcie. Bez przystanku się módlcie. Za wszystko dziękujcie; taka jest bowiem wola Boż… https://t.co/LVsoQ5iZvV""",neutral,Megakosciol,prayforukraine.csv
"RT @HempelmannTom: We are ONE! 🌎 Inclusivity 🫂 is core to culture. While we all don’t have the same beliefs, it’s the diversity of culture…",neutral,martine_dub3,prayforukraine.csv
( #mehrschönesauftwitter ) \n\nDaily struggle FOR life...\nBut no more colors during the war. \n#PrayForUkraine 🙏\n\nWie… https://t.co/wfvQvVsocm,negative,MarioK_73,prayforukraine.csv
Ukrainian Choir Sings 'Agnus Dei' \n#PrayForUkraine #PrayForRussia\n  https://t.co/birbigY26s,neutral,ElRoiShalom,prayforukraine.csv
